id	Teaching_Rating	Inter_Outlook_Rating	Research_Rating	Citations_Rating	Industry_Income_Rating	Num_Students	Student/Staff_Ratio	%_Inter_Students	%_Female_Students	class
75	49.7	92.3	47.3	78.8	30.6	8338	12.7	47	56	78
76	47.8	29.1	44.2	95.7	63.2	12161	3.6	10	52	79
77	37.5	95.5	47.7	82.7	95.4	15626	18.9	48	56	80
78	48.3	51	37.1	96.7	48.9	12338	4.5	18	56	81
79	51.6	53	46.6	83.2	53.1	51462	13.4	12	49	81
80	39.4	87.3	40	94.3	31.9	17755	18.8	28	54	82
81	54.4	52.7	39.3	82.5	80.7	15408	8.5	14	53	83
82	39.8	76.1	44.8	84.9	88	23823	19.3	15	53	83
83	42.4	81.9	48.8	80.1	43.4	23311	15.5	31	50	84
84	34.1	93.5	41.3	93.3	36.8	14260	14	40	52	85
85	49.3	56.4	54.5	72.7	31.8	25581	25.6	12	51	86
86	47.3	56.4	52.6	76.8	32.2	44750	15.7	15	51	86
87	39.5	94.7	33.1	88.3	99.9	12551	17.3	24	54	87
88	53.5	92.8	44.6	64.7	82.3	2429	4.8	30	18	87
89	37.9	66.6	35.1	99.7	41.7	6333	9	26	44	87
90	50.7	38.3	35.8	93.3	40.8	6178	6.6	16	47	88
91	49.5	90.4	31.5	85.4	44	26583	6.5	19	57	88
92	36.9	76.8	50.7	79.8	68.3	23895	13.6	14	54	89
93	39.9	59.2	41.8	91.6	48.9	26614	16.1	16	52	89
94	34.5	64.6	47.7	86.9	85.3	11761	85.8	15	55	89
95	47.6	47.6	48.1	81.7	33.7	11829	13.8	10	44	90
96	33.4	92.6	46.1	83.6	64.5	20851	20.7	27	50	91
97	49.4	54.1	56.3	63.2	98.1	37917	27.6	16	31	92
98	39.8	88.4	43.6	82	37.5	20925	13.5	29	53	92
99	54.2	46.3	53.1	67.2	52	462	16.5	5	28	93
100	46.3	84.2	45.5	69.6	92.6	38264	20.3	25	57	94
101	52.8	74.1	32.7	82.9	37.4	27862	8.7	18	48	94
102	49.1	33.7	47.1	76.7	100	3055	10.1	4	20	95
103	45	43.5	42.1	88.2	32.3	31331	8.4	9	48	96
104	42.1	54.2	54.5	71.2	88.3	32166	34.1	9	57	97
105	39.4	82	41.8	82.7	34.7	25295	16.4	23	54	98
106	40	83.7	42.5	76.6	82.9	14708	22.5	14	54	99
107	34.9	80.2	38.7	85.6	92.7	20040	12.1	18	53	99
108	51.7	47	39.7	75.2	99.4	36146	53.9	9	49	100
109	43.9	34.7	55.7	75.4	35.9	37032	17.3	8	51	100
110	40.3	46.3	44.1	85.6	58.2	39838	46.1	8	53	101
111	34.3	60.9	48.5	84.9	39.2	17713	13	10	58	101
112	39.7	36.6	37.6	96.4	35.7	29325	16.1	8	45	102
113	45.2	49.4	33.3	90.1	60.7	10410	10	14	54	102
114	35.1	92.7	33.2	91.2	34.4	8747	15.9	37	57	103
115	34	87	41.4	85.3	33.6	11512	14.9	33	52	104
116	34.9	98.5	40.5	78.5	72.4	15668	15	39	61	105
117	46.1	40.5	33.2	92	34.1	9259	6.4	17	48	106
118	43.7	77.4	39	79.2	36.7	27703	14.7	21	58	106
119	34.1	48.5	51.2	82.5	31.1	31715	23.7	8	62	108
120	46.4	80.7	48.1	63.6	47.4	36299	21.6	23	55	109
121	41.5	81.1	48.5	68.4	37.5	17916	10.2	22	53	110
122	37.7	56.7	47.5	73.8	99.5	25294	24.6	16	26	110
123	33.4	88.3	37.2	86.1	30.6	12001	17.4	35	54	111
124	40.2	48.9	36.3	88.1	52.2	56959	13	11	49	112
125	40.8	92.6	50.5	63.6	30.2	34651	20.5	25	67	113
126	40.3	80.6	39	77.5	39.8	30144	15	27	54	114
127	31.1	45.6	34.2	99.9	36.1	17404	22.7	1	53	115
128	40.3	50.3	40	83.8	34.9	30538	12.3	10	59	116
129	38.8	43.4	37.5	87.3	37.9	23845	10.2	12	52	117
130	43.3	33.9	40.5	75.9	100	9027	10	9	20	118
131	32.8	85.1	43.2	72.4	79.3	20771	30.1	26	48	119
132	31.9	83.5	28.7	92.7	28.5	14992	14.7	28	58	119
133	34.1	80.1	45.6	68.8	91.2	6631	12	26	37	119
134	51.4	36.7	53.5	53.8	97.5	24365	20.3	9	39	120
135	28.4	54.9	37.1	90.7	60.1	23280	16.3	6	56	121
136	39	84.4	44.3	63.9	78.1	12062	14.6	21	30	122
137	42.2	53.1	38	75	68.5	43280	43.4	11	60	123
138	32.8	85.4	30.9	85.9	36.6	18815	13.6	30	52	124
139	41.4	47.7	45.8	66.1	99.7	35487	37.4	12	42	125
140	39.7	55.8	27.9	89	37	9390	4.5	26	49	125
141	41.9	90.5	30.8	75.8	28	15521	18	25	57	126
142	75.4	57.8	66.7	8.6	95.7	30822	7.7	20	43	127
143	41.7	64	22.3	90.1	35.5	15286	5.7	14	50	127
144	38.7	38.6	41.8	79.5	32.4	36429	12.7	8	52	128
145	32.9	63.3	28	90.7	37.2	10901	18.3	13	59	129
146	39.3	85.1	37.3	69.9	34.2	12050	14.8	28	55	129
147	27.5	59.5	33.3	91.2	42.5	20626	22	12	51	130
148	32.1	86.6	27.8	86	31.7	14541	13.4	35	54	130
149	54.1	27.7	58	47.3	49.6	31891	11.9	7	39	130
150	37.3	85.1	29.9	77.8	50	9990	5	18	27	130
151	38.7	74.2	40.6	68.4	51	28856	42	19	54	130
152	29.7	91.4	31.4	82.6	43.1	12938	15.8	33	54	131
153	31.4	90.5	39.5	69.8	78	29787	18.9	28	54	131
154	38.5	49.2	37.4	78.9	31.1	47491	12.2	10	62	132
155	38.5	58.3	46.7	61.9	92.4	10930	59.1	12	54	133
156	34.3	71.3	41	70.7	57.3	8176	16	14	19	134
157	45.8	55.6	41.4	64.6	31.9	17612	10.7	5	55	135
158	35.4	74.4	43.9	66.5	39.5	30726	24.2	14	45	136
159	42.5	45.2	23.2	84.5	71.2	769	8.5	17	35	137
160	32.5	70	31.5	82.4	36.2	11623	11.1	12	60	138
161	30.9	78.1	31.6	82	34.6	23347	13.1	23	57	138
162	35.6	30.1	35.3	83.7	57.4	25674	16.9	9	45	138
163	28.3	47	25.7	97.3	38.6	5495	12.6	22	55	139
164	25.6	78.5	26.9	90.2	49.5	11628	15.3	25	60	139
165	34.6	50.9	35.8	79.1	47.9	26576	38.4	8	57	139
166	32.4	31.9	38.1	84.6	32	83236	29.9	9	50	141
167	31.6	64.8	40.8	71.7	60.3	12346	30.3	16	56	142
168	34.1	60	29.3	83.3	46.8	13216	17.4	19	54	142
169	35.2	58.2	23.9	86.4	58.4	9187	11.2	10	47	143
170	25	99.8	26.7	84.8	38.1	5144	15.9	52	50	144
171	49.4	47.8	52.4	47.1	46.4	50657	21.4	9	47	144
172	37.3	61.1	22.2	83.8	68.4	6853	6.6	16	64	145
173	30.9	84.3	27.5	81.5	34.7	20174	15.2	29	50	146
174	25.6	69.5	18.1	100	37.7	2958	13.4	17	61	146
175	30.8	55.9	27.4	87.7	47.1	16841	43.2	8	51	147
176	30.5	64.9	22.9	91	29	27756	14.8	17	63	148
177	34.1	93.4	33.3	68.9	35.7	17940	17.9	30	54	149
178	25.1	71	28.4	73.8	43.7	17422	15.9	15	48	150
179	33.5	89.9	35.1	66.3	28.5	9454	17.2	38	55	150
180	39.3	39.9	29.5	73	34.5	85532	22.9	7	56	150
181	36.5	60.6	37.9	62	43.8	25668	19	19	47	150
182	33.9	70.1	36.7	67.8	52	28341	16.5	17	53	150
183	36.6	77.6	35.3	52.2	79.5	8605	11.6	15	30	150
184	32.1	81.6	26.7	76.8	50.1	10015	7.1	28	51	150
185	19.3	88.5	26.5	79.4	35.3	18293	42.7	19	48	150
186	30.4	78.3	29.4	65.2	50.3	15064	14.4	18	55	150
187	32.3	48.5	27	81.3	82.3	36051	46.6	11	49	150
188	41.6	65.6	30	69	31.7	2218	8	14	49	150
189	38.5	41.6	40.1	64.7	32	41226	31.8	7	55	150
190	32.3	87.4	32.9	64.1	60.8	10416	46.9	19	58	150
191	44.7	38.6	30.4	61.1	28	32175	12.2	11	50	150
192	44.7	48.1	23.5	65.7	29.5	20541	12	16	56	150
193	35.8	60.2	28.6	79.3	38.1	31861	9.3	15	60	150
194	29.3	79	35.2	63.3	45.1	22064	25.9	26	51	150
195	40.9	58.1	29.2	63.2	38	24313	9.2	17	53	150
196	41	32.3	26.7	73.5	54.1	27526	11.6	11	52	150
197	34.9	53.3	21.7	72.6	70.7	35609	32.6	10	58	150
198	26.6	81.7	14.6	89.1	33.9	7426	2.9	28	50	150
199	35.5	58.7	20.6	84	32.9	18539	15.1	26	50	150
200	27.8	21.4	15.7	96	44.6	2838	1.1	3	65	150
201	30.7	89.9	30.5	74.9	31.5	18600	20.3	21	57	150
202	37.1	69.9	36.7	61.5	41.5	36733	26.3	15	60	150
203	24.6	49.1	28.8	83.3	29	34691	26.9	15	63	150
204	30.8	29.6	17.8	97.4	42.5	17155	7.2	8	40	150
205	30.1	48.8	31.7	76.3	66.3	30025	22.2	12	34	150
206	26	81.7	27.8	74.9	45.5	1819	10.9	18	77	150
207	37.7	21.8	17.4	88.9	45.4	1855	2.1	5	71	150
208	38	34.7	37.3	61.5	32.6	120986	32.3	7	59	150
209	32.6	53.2	22	83	33.4	21908	10.9	24	50	150
210	40	52.7	44.5	55.7	99.8	24099	45.4	20	31	150
211	37.1	54.4	43.2	51.1	99.1	20300	53.6	18	28	150
212	27	90.1	35.1	66.9	42.3	24519	44.1	31	53	150
213	24.3	52.3	26.7	86.8	41.8	16306	22.8	23	44	150
214	34.1	71.6	47.1	51.5	57.4	7576	22.4	10	49	150
215	45.3	29.3	42.7	49.4	74.7	17200	5	7	25	150
216	45.6	31.9	47.6	42.2	70.9	9586	7.3	13	13	150
217	20.6	70.2	30	79	36.6	17581	21.5	11	56	150
218	34.6	24.2	19.5	94.8	42.5	7326	4.6	5	51	150
219	38.6	73.6	32.4	59	59.7	27387	20.7	16	54	150
220	38.5	26.6	17.5	85	29.1	7867	11.8	7	54	150
221	26.2	68.4	31.5	76	99.7	23321	18.6	9	56	150
222	31.1	65.4	32.8	62.1	61.6	16099	24.2	17	32	151
223	36.7	63	22.1	64.9	33.1	71749	45.5	13	61	151
224	28.9	84.8	27.9	56.7	36.3	12830	18.8	30	46	151
225	32.2	52.6	31.2	60.1	56.4	12520	35.5	8	46	151
226	35.2	45.4	46.2	49.9	60.9	21428	67.8	8	57	151
227	25.3	54.6	22	71.7	30.6	51239	19.4	12	58	151
228	17.8	63.7	22.6	85.9	43.2	5570	25.4	15	67	151
229	28.5	35.5	30.3	71.8	83.7	5287	18.2	12	26	151
230	31.6	34.5	33	59.3	41	26769	19	5	52	151
231	23.7	41.6	34	70	98.7	19262	15.9	10	56	151
232	21.4	64.7	25.7	69.5	41.7	15655	22.6	15	63	151
233	41.1	39.2	30.5	52.2	30.9	33119	19.9	7	57	151
234	16.2	61	16.2	91.4	28	13960	25.9	8	66	151
235	42.7	16.4	47.2	42.4	52.4	3318	8.2	1	19	151
236	31.2	35.4	29.4	61.5	54	29991	17.4	11	44	151
237	19	70.4	22.8	81.4	40.7	11713	21.9	11	63	151
238	32.9	46.8	33.9	52.9	46.4	25682	53.9	9	62	151
239	23.9	93	11.8	76.6	73.1	35889	8.4	21	57	151
240	21.2	53.5	27.1	74.9	82.4	4488	14.6	8	52	151
241	29.1	69.7	36.6	46.5	98.9	20951	25.9	23	54	151
242	24.2	57.7	18.9	76.8	42.1	17866	7.7	10	52	151
243	37.2	50.4	32.2	54.2	58.6	29743	13.3	10	46	151
244	37.7	23.2	36.6	53	49.5	10221	13.5	5	33	151
245	27.3	76.5	25.4	68.5	41.9	14067	26.8	14	56	151
246	27.4	75.9	26.5	67.2	64.4	23508	21.9	18	56	151
247	36.1	49	30.5	60	40.7	30533	13.6	11	44	151
248	30.6	42.8	28.5	63.8	32.1	22578	16.8	9	47	151
249	46.8	26.6	45.2	37.4	76.1	23144	7.8	9	31	151
250	35.8	61.6	35.8	54.4	54.2	20488	22.1	10	58	151
251	28.8	76	35.6	56	73.7	33391	35.8	17	54	151
252	30.4	40.3	31.5	65.1	79.6	6671	15	16	30	151
253	29.9	90.1	20.1	65.3	33.9	2473	15.6	63	55	151
254	32.8	51.7	30	54.4	66.6	38675	46.3	13	48	151
255	36.9	26.6	10.9	85	29.9	11919	5.8	8	58	151
256	59.1	25.3	57.1	20.4	30.5	81402	14.6	4	48	151
257	23.2	61.4	29.2	72.8	42.3	26640	28.3	19	55	151
258	31.7	90.4	28.9	51.2	34.9	12063	16.6	38	55	151
259	31.4	38.3	20.8	77.1	36.3	19660	15.9	15	55	151
260	21.8	79.1	25.7	68	42.7	18340	23.8	21	57	151
261	31.6	32.7	15.1	82.4	60.2	11902	6.9	17	39	151
262	39.1	35.3	19.3	67.8	32.4	11381	8.4	8	56	151
263	20.8	56.1	25	74.5	31.1	16667	11.9	7	60	151
264	34.1	77.3	32	54.6	86.5	26419	52	27	27	151
265	34.9	29.5	38.2	54.2	43.3	30850	18.6	10	42	151
266	25.8	86.8	28.4	59.3	57.9	16489	25.4	24	50	151
267	44.3	19.6	46	36.1	96.2	47508	15.9	5	41	151
268	21.6	72.2	18.9	67.2	31.3	9252	19.2	18	48	152
269	25.1	53.5	23.1	63	51.2	3837	8.2	7	53	152
270	35.6	48.6	30.9	46.9	33	28296	13	15	56	152
271	22.6	81.3	22.1	65.4	31	9567	19.5	22	55	152
272	30.9	50	32.7	50	46	18590	25.6	11	50	152
273	31.3	28.3	20.4	72.1	35.3	36108	15.7	6	54	152
274	35.9	43.1	25.6	57	30.9	25742	13	11	51	152
275	22.4	76.9	21.9	66.8	30	32713	30.4	17	60	152
276	33.9	93.7	33.3	38.6	28.9	12695	19.8	39	55	152
277	29.6	36.9	21.2	64.9	29.1	26622	17	7	54	152
278	30.1	41.7	23.5	61.3	32.6	10931	24	6	55	152
279	35.2	36.2	42	43.7	45.2	1394	9.6	8	25	152
280	30.9	50.3	33.8	51.5	52.8	9163	41.2	13	56	152
281	23.6	95.7	16.9	67.3	39.9	18209	16.9	39	54	152
282	21.9	25.5	12.3	87.5	42.4	23321	12.2	6	69	152
283	24.6	87.2	19.1	60.9	28.8	17638	14.4	27	53	152
284	36.5	43.2	36.9	39	69.6	22401	62.7	12	41	152
285	28.5	90	27.2	52.3	33.1	27930	20	44	55	152
286	25.4	30.4	12.1	85.2	31.8	1211	0.6	5	48	152
287	30.5	37.7	24.2	64.8	40.9	58618	24.3	5	60	152
288	24.3	34.3	25.5	65.8	46.6	33370	72.5	5	60	152
289	38.7	54.4	16.7	59.5	31.9	36731	18.4	14	51	152
290	40.8	27.4	38.9	40.1	91.4	15529	7.9	10	29	152
291	32.9	32	45.4	34.2	96.9	12646	16.6	5	27	152
292	43.9	27.5	24.1	52.8	28.1	7801	7.3	7	29	152
293	31.7	30.5	43.1	39.1	92.2	7446	17.4	11	34	152
294	31.9	52.6	20.8	57.5	63.5	11259	10.6	16	52	152
295	30.1	45.8	30.2	53.5	35.6	21789	16.4	9	46	152
296	18.3	39.4	10.4	87.8	29.8	8788	15.8	2	61	152
297	21.2	33.5	22.7	72.6	30.8	24418	20.2	11	52	152
298	25.7	37.9	22.6	74.6	32.6	62577	18.3	4	56	152
299	25	40.5	22.5	65.1	69.4	22958	40.6	6	56	152
300	19.3	64	18	75.2	28.5	24121	25.9	13	52	152
301	37.8	27.5	45.2	34	92.9	38191	12.8	6	37	152
302	19.2	71.8	14.7	79.7	28	22210	12.7	16	52	152
303	28.2	49.8	35	46.9	100	21849	23	8	53	152
304	25.5	71.6	23.4	64.4	32.8	46208	17.8	21	58	152
305	34.2	40.8	29.8	55.3	48.6	29143	88.9	10	47	152
306	30.8	61.9	33.3	52.1	28.8	13855	19.4	4	35	152
307	18.6	66.7	35.7	56.3	32.5	19011	43.8	19	59	152
308	26.5	47.3	18.5	74.1	32.3	18135	25.8	9	56	152
309	27.4	38.8	22.3	67.5	54.2	67552	66	6	62	152
310	27.1	66.2	21.2	65.8	31.2	12326	14.6	5	61	152
311	28.7	64.5	24.5	56.8	77.1	9020	17.1	16	55	152
312	18.8	22.3	15.7	85.5	32.1	14991	23.9	5	49	152
313	30.2	58.2	30.8	49.1	33.2	48007	39.4	9	59	152
314	22.7	53.6	17.4	62	34	15799	23.3	14	48	153
315	18.6	47	19.2	73.6	34.5	14650	26.9	5	63	153
316	18	74.7	28.5	56.7	30	6880	22.9	8	69	153
317	31.2	46.3	14.6	57.7	36.3	20713	10.8	18	48	153
318	24.8	46.1	20.7	65.1	33.3	10798	17.3	6	64	153
319	21.7	38.5	20.4	72.1	35.9	54290	17.2	7	59	153
320	25.8	97.6	11.2	53.5	41.8	6848	10.8	34	32	153
321	26	69.3	15.8	52.9	77.2	7542	12.5	16	22	153
322	28	53.6	34.2	44.4	47.4	21643	28.3	4	60	153
323	22.6	75	12.1	67.9	28.8	10441	11	25	61	153
324	34.9	33.9	26.5	52	42.3	40325	43.7	9	50	153
325	37.8	17.7	28.6	48.5	42.3	8327	14.9	1	16	153
326	22.2	43.7	25	59.8	38.8	11778	16.9	9	27	153
327	28.2	47.1	25.5	55.5	34.2	9703	15.2	5	62	153
328	27	78	28.5	45.4	43.7	22037	29	27	63	153
329	31.2	72.9	32.2	41.3	36.6	13951	15.9	22	38	153
330	27.1	57.8	26.9	49.7	41.8	28576	27.8	11	55	153
331	31.2	31	21	60.2	31.1	29885	14.1	5	53	153
332	18.7	34.2	15.6	72.9	32.3	19693	25.3	6	54	153
333	30.8	21.5	13.6	65.5	31	12470	15.2	3	54	153
334	24.6	75.6	22.8	50.2	36.6	7653	28	11	55	153
335	37	37.7	13.3	64.4	33.6	2857	2.6	8	67	153
336	16.3	59.9	25.8	59.8	51.8	17381	13.9	9	46	153
337	23.1	56.9	15.9	62.3	30.9	14056	8.5	6	49	153
338	53.2	47.6	47.6	6.8	28.3	42215	34.3	20	59	153
339	23.7	50.6	18.6	65.9	42.5	27709	19.6	16	29	153
340	23.1	35.9	21	64.8	37.5	36353	61.2	5	59	153
341	22.3	42.7	32.3	52.8	70	2739	15.9	6	39	153
342	20.3	25.9	27	62.7	29.3	27420	31.7	5	57	153
343	26.4	89	26.7	41.2	85.9	18971	26.2	32	59	153
344	31.1	24.5	21.5	58.7	30.3	29336	16.3	1	55	153
345	29.3	17.1	12.1	70.4	28	8003	17.1	2	61	153
346	44.6	21.1	42.3	22.6	49.4	27095	15.3	3	48	153
347	22.6	77.7	23.5	59.1	30.4	7828	15.9	22	61	153
348	31.9	37	24.6	45.7	79.4	51351	16.6	8	51	153
349	22.2	72.4	23.8	58.2	32.7	12801	17.1	20	49	153
350	21.5	84.8	20.2	53.4	32.2	20314	36.5	33	44	153
351	23.8	46.1	22.8	64.2	31.5	10269	13	3	66	153
352	34	28.6	18.2	58.3	41.6	33268	13.3	5	51	153
353	18.1	29.6	16.6	74.9	28.6	27520	26.9	6	48	153
354	26.5	66.1	18.7	58.8	36.8	10398	12.2	10	60	153
355	26.1	84.5	28.3	47.9	39.1	23819	26.1	32	54	153
356	15.1	39.4	9.5	81.7	31.5	26894	38.5	8	58	153
357	28.6	75.5	23.8	48.4	47.1	15805	22.3	15	55	153
358	23.6	38.3	13.1	76.1	36.6	25250	19.7	7	65	153
359	26	88.8	28.7	44.3	45.6	17142	21.1	21	55	153
360	29	39.6	28.2	49.6	57.1	24550	18.3	7	50	153
361	31.9	29.6	14.2	65.3	41.7	23065	10.7	7	57	153
362	42.2	28.9	16.5	41.1	35.9	11604	12	12	60	154
363	24.8	45.9	26.5	43.6	40.1	10791	17.8	10	51	154
364	28.7	31.7	21.6	48.8	45.4	51560	65.1	2	65	154
365	22.6	49.4	21.3	42.3	28.9	17503	16	5	59	154
366	32	70.6	12.6	35.2	28.8	14907	25.9	18	53	154
367	15.6	36.6	14.8	72.3	35.8	14076	25	7	48	154
368	18	35.8	14.7	55.8	33.7	23694	21.3	15	27	154
369	24.8	91.8	23.3	39.5	34.7	12613	17.6	38	46	154
370	23.9	38.1	27.8	48.9	32.3	19267	38.3	7	66	154
371	19.4	32.6	13.2	56.8	33.6	30638	51	1	62	154
372	23.5	91	22.5	38.9	52.1	12187	16.5	20	51	154
373	31.5	52.8	21.5	41	28.2	51438	13	15	62	154
374	24	25.7	29.4	45	60.4	7983	15.4	8	53	154
375	23.5	89.6	21.2	43.5	28.9	13053	17.8	50	55	154
376	21.3	50.5	13.2	66.5	34.5	35308	16.1	11	50	154
377	28.3	46.2	26.5	42.4	34.8	22795	19	11	55	154
378	33.2	39.1	27.6	31.2	30.9	86519	17.5	13	62	154
379	19.3	77.4	23.4	36.4	30.9	31017	30.3	27	50	154
380	20.1	93.1	20.2	44.6	37.8	30333	17.1	38	53	154
381	26.1	76.7	25.2	36.3	51.7	8546	22.9	17	51	154
382	23.9	34.3	18.3	50.4	57.6	17625	14.4	6	100	154
383	17.2	54.1	10.1	70.5	35.1	11718	34	2	24	154
384	17.7	41.8	17.2	63.3	35.9	18882	30.2	7	56	154
385	25.7	32.8	18.1	49.4	32.7	32566	25.9	7	56	154
386	27.2	38.8	14.2	59.3	42.3	37373	29.5	9	56	154
387	26.3	29.5	19.5	52.9	28.7	28534	20.4	5	59	154
388	24.9	68.9	16.3	53.3	29.3	20584	26.8	12	65	154
389	23.4	90.1	22.4	36.4	45.6	8773	17.8	43	41	154
390	40.3	27.9	32.8	29.3	53.7	18162	8.2	9	29	154
391	22.4	73.2	16.1	41.1	31.8	15141	18.7	20	52	154
392	28.3	32	19.4	40.8	32.4	11641	21.5	6	47	154
393	35.8	15.5	25.8	33.4	62.8	8371	17.3	1	18	154
394	33.2	13.3	30.5	41.4	31.7	9928	17.5	0	15	154
395	34.6	16.1	20.7	31.4	88.9	8234	15.9	1	19	154
396	14.5	36.9	17.7	56.4	32.9	20825	36.3	4	58	154
397	25.9	12.2	26	42.3	61.2	10311	23.9	0	24	154
398	19.2	58.5	13.8	51.6	37.4	19646	29.1	10	48	154
399	29.6	44.1	22.6	47.5	80.2	14184	54.4	14	36	154
400	20	72.7	17.6	53	29.3	8397	15.7	20	55	154
401	20.3	58.6	25.7	41.5	38.2	30572	24.9	6	58	154
402	36.5	26.4	27.5	31.8	83.2	18925	6.7	8	28	154
403	23.9	36	15	58.2	38.9	6300	11.3	15	44	154
404	18.5	98.4	17	49.7	34.9	8521	14.9	31	58	154
405	15.1	58	10.6	70.7	28	37340	29.4	9	50	154
406	15.2	27.3	11	80.2	28	16589	23	4	45	154
407	21.3	28.2	18.2	61.3	31.7	13908	18.1	7	46	154
408	18.7	88.3	19.6	51.2	36.5	16606	32.8	43	59	154
409	42.7	35.9	40.2	14.8	63.7	137378	11.6	5	51	154
